cik	companyname	adsh	date	tag	label	value	report	datatype
1632790	ENERGIZER HOLDINGS, INC.	0001632790-21-000128	20190930	EffectiveIncomeTaxRateReconciliationRestructuringPercent	Tax structuring	0.0000	https://www.sec.gov/Archives/edgar/data/1632790/000163279021000128/R74.htm	pure	
1670541	ADIENT PLC	0001670541-21-000133	20190930	IncomeTaxReconciliationStateAndLocalIncomeTaxes	State and local income taxes, net of federal benefit	-41000000.0000	https://www.sec.gov/Archives/edgar/data/1670541/000167054121000133/R97.htm	monetary	
1613665	GREAT WESTERN BANCORP, INC.	0001613665-21-000052	20200930	IncomeTaxExpenseBenefit	Total provision for (benefit from) income taxes	-1114000.0000	https://www.sec.gov/Archives/edgar/data/1613665/000161366521000052/R104.htm	monetary	
1353970	CHINA XD PLASTICS CO LTD	0001493152-21-028658	20201231	EffectiveIncomeTaxRateReconciliationOtherAdjustments	Others	0.1020	https://www.sec.gov/Archives/edgar/data/1353970/000149315221028658/R96.htm	percent	
1002517	NUANCE COMMUNICATIONS, INC.	0001002517-21-000052	20200930	Incometaxreconciliationuncertaintaxposition	Uncertain tax positions	17051000.0000	https://www.sec.gov/Archives/edgar/data/1002517/000100251721000052/R106.htm	monetary	
1350593	MUELLER WATER PRODUCTS, INC.	0001350593-21-000061	20200930	IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance	Federal Valuation Allowance	100000.0000	https://www.sec.gov/Archives/edgar/data/1350593/000135059321000061/R58.htm	monetary	
1099369	DESTINY MEDIA TECHNOLOGIES INC	0001062993-21-011409	20200831	IncomeTaxReconciliationNondeductibleExpense	Permanent differences	19000.0000	https://www.sec.gov/Archives/edgar/data/1099369/000106299321011409/R42.htm	monetary	
50725	GRIFFON CORP	0000050725-21-000068	20210930	EffectiveIncomeTaxRateReconciliationOtherAdjustments	Other	0.0110	https://www.sec.gov/Archives/edgar/data/50725/000005072521000068/R82.htm	percent	
56978	KULICKE & SOFFA INDUSTRIES INC	0000056978-21-000153	20200930	ReserveForUncertainTaxPositions	Unrecognized tax benefit	285000.0000	https://www.sec.gov/Archives/edgar/data/56978/000005697821000153/R78.htm	monetary	
63296	MATTHEWS INTERNATIONAL CORP	0000063296-21-000107	20210930	EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost	Share-based compensation	0.2450	https://www.sec.gov/Archives/edgar/data/63296/000006329621000107/R86.htm	percent	
1632790	ENERGIZER HOLDINGS, INC.	0001632790-21-000128	20190930	IncomeTaxExpenseBenefit	(Benefit)/provision for income taxes	8400000.0000	https://www.sec.gov/Archives/edgar/data/1632790/000163279021000128/R74.htm	monetary	
50725	GRIFFON CORP	0000050725-21-000068	20210930	EffectiveIncomeTaxRateReconciliationRepatriationOfForeignEarnings	Tax Reform-Repatriation of Foreign Earnings and GILTI	0.0040	https://www.sec.gov/Archives/edgar/data/50725/000005072521000068/R82.htm	percent	
1632790	ENERGIZER HOLDINGS, INC.	0001632790-21-000128	20190930	EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes	State income taxes, net of federal tax benefit, percent	-0.0320	https://www.sec.gov/Archives/edgar/data/1632790/000163279021000128/R74.htm	percent	
1308547	DOLBY LABORATORIES, INC.	0001628280-21-023630	20210930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	U.S. tax on foreign entities	0.0080	https://www.sec.gov/Archives/edgar/data/1308547/000162828021023630/R89.htm	percent	
1581280	TWIST BIOSCIENCE CORP	0001104659-21-142700	20200930	EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate	Tax expense computed at the federal statutory rate	0.2100	https://www.sec.gov/Archives/edgar/data/1581280/000110465921142700/R61.htm	percent	
63296	MATTHEWS INTERNATIONAL CORP	0000063296-21-000107	20210930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign statutory taxes compared to federal statutory rate	-0.1860	https://www.sec.gov/Archives/edgar/data/63296/000006329621000107/R86.htm	percent	
1024478	ROCKWELL AUTOMATION, INC	0001024478-21-000083	20200930	EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate	Statutory tax rate	0.2100	https://www.sec.gov/Archives/edgar/data/1024478/000102447821000083/R102.htm	percent	
814547	FAIR ISAAC CORP	0000814547-21-000019	20190930	IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate	Effective Income Tax Rate Reconciliation at Federal Statutory Income Tax Rate, Amount	45375000.0000	https://www.sec.gov/Archives/edgar/data/814547/000081454721000019/R83.htm	monetary	
1782754	AZEK CO INC.	0001564590-21-057997	20170930	EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate	Income tax benefit / federal statutory rate	0.3500	https://www.sec.gov/Archives/edgar/data/1782754/000156459021057997/R88.htm	percent	
785956	J&J SNACK FOODS CORP	0001437749-21-027317	20210930	IncomeTaxExpenseBenefit	Income tax expense	18419000.0000	https://www.sec.gov/Archives/edgar/data/785956/000143774921027317/R59.htm	monetary	
1732845	WESTROCK CO	0001564590-21-057778	20200930	WithholdingTaxes	Withholding taxes	-0.0070	https://www.sec.gov/Archives/edgar/data/1732845/000156459021057778/R78.htm	monetary	
1177648	ENANTA PHARMACEUTICALS INC	0000950170-21-004895	20190930	EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost	Share-based compensation	-0.0670	https://www.sec.gov/Archives/edgar/data/1177648/000095017021004895/R66.htm	percent	
859737	HOLOGIC INC	0000859737-21-000023	20200930	EffectiveIncomeTaxRateReconciliationBenefitExpenseResearchAndDevelopment	Tax credits	0.0060	https://www.sec.gov/Archives/edgar/data/859737/000085973721000023/R83.htm	percent	
1632790	ENERGIZER HOLDINGS, INC.	0001632790-21-000128	20200930	IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate	Computed tax at federal statutory rate	14200000.0000	https://www.sec.gov/Archives/edgar/data/1632790/000163279021000128/R74.htm	monetary	
1118417	MODEL N, INC.	0001118417-21-000166	20210930	IncomeTaxReconciliationStateAndLocalIncomeTaxes	State tax, net of federal benefit	84000.0000	https://www.sec.gov/Archives/edgar/data/1118417/000111841721000166/R74.htm	monetary	
1584509	ARAMARK	0001584509-21-000256	20210930	EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate	United States statutory income tax rate	0.2100	https://www.sec.gov/Archives/edgar/data/1584509/000158450921000256/R95.htm	percent	
1493594	MACOM TECHNOLOGY SOLUTIONS HOLDINGS, INC.	0001493594-21-000079	20190930	EffectiveIncomeTaxRateReconciliationResearchAndDevelopmentCreditAndDomesticManufacturingDeduction	Research and development credits	0.0140	https://www.sec.gov/Archives/edgar/data/1493594/000149359421000079/R95.htm	percent	
887733	CENTRAL GARDEN & PET CO	0000887733-21-000016	20190930	EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate	Statutory federal income tax rate	0.2100	https://www.sec.gov/Archives/edgar/data/887733/000088773321000016/R85.htm	percent	
21510	COHERENT INC	0000021510-21-000060	20190930	EffectiveIncomeTaxReconciliationFDIIDeduction	FDII deduction	536000.0000	https://www.sec.gov/Archives/edgar/data/21510/000002151021000060/R101.htm	monetary	
854775	DIGI INTERNATIONAL INC	0000854775-21-000018	20190930	IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate	Statutory income tax amount	2341000.0000	https://www.sec.gov/Archives/edgar/data/854775/000085477521000018/R79.htm	monetary	
915840	BEAZER HOMES USA INC	0000915840-21-000055	20200930	IncomeTaxReconciliationTaxContingencies	Changes in uncertain tax positions	-2000.0000	https://www.sec.gov/Archives/edgar/data/915840/000091584021000055/R74.htm	monetary	
1118417	MODEL N, INC.	0001118417-21-000166	20210930	IncomeTaxReconciliationTaxCreditsResearch	Research and development tax credits	1013000.0000	https://www.sec.gov/Archives/edgar/data/1118417/000111841721000166/R74.htm	monetary	
1782754	AZEK CO INC.	0001564590-21-057997	20190930	EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate	Income tax benefit / federal statutory rate	0.2100	https://www.sec.gov/Archives/edgar/data/1782754/000156459021057997/R88.htm	percent	
859737	HOLOGIC INC	0000859737-21-000023	20200930	EffectiveIncomeTaxRateReconciliationUnrecognizedTaxBenefits	Unrecognized tax benefits	0.0000	https://www.sec.gov/Archives/edgar/data/859737/000085973721000023/R83.htm	percent	
1378992	BERRY GLOBAL GROUP, INC.	0001140361-21-038583	20210930	IncomeTaxExpenseBenefit	Expense for income taxes	172000000.0000	https://www.sec.gov/Archives/edgar/data/1378992/000114036121038583/R53.htm	monetary	
2969	AIR PRODUCTS & CHEMICALS INC /DE/	0000002969-21-000055	20190930	EffectiveIncomeTaxRateReconciliationOtherAdjustments	Other	-0.0140	https://www.sec.gov/Archives/edgar/data/2969/000000296921000055/R128.htm	percent	
887733	CENTRAL GARDEN & PET CO	0000887733-21-000016	20190930	EffectiveIncomeTaxRateReconciliationOtherAdjustments	Other	-0.0060	https://www.sec.gov/Archives/edgar/data/887733/000088773321000016/R85.htm	percent	
1177648	ENANTA PHARMACEUTICALS INC	0000950170-21-004895	20200930	EffectiveIncomeTaxRateContinuingOperations	Effective income tax rate	0.0330	https://www.sec.gov/Archives/edgar/data/1177648/000095017021004895/R66.htm	percent	
1024478	ROCKWELL AUTOMATION, INC	0001024478-21-000083	20190930	EffectiveIncomeTaxRateReconciliationExcessIncomeTaxBenefitfromSharebasedCompensation	Share-based compensation	-0.0090	https://www.sec.gov/Archives/edgar/data/1024478/000102447821000083/R102.htm	percent	
1024478	ROCKWELL AUTOMATION, INC	0001024478-21-000083	20200930	EffectiveIncomeTaxRateContinuingOperations	Effective income tax rate	0.0990	https://www.sec.gov/Archives/edgar/data/1024478/000102447821000083/R102.htm	percent	
859737	HOLOGIC INC	0000859737-21-000023	20200930	EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes	State income taxes, net of federal benefit	0.0290	https://www.sec.gov/Archives/edgar/data/859737/000085973721000023/R83.htm	percent	
1126956	SPIRE INC	0001564590-21-057844	20190930	EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate	Federal income tax statutory rate	0.2100	https://www.sec.gov/Archives/edgar/data/1126956/000156459021057844/R80.htm	percent	
913760	STONEX GROUP INC.	0000913760-21-000189	20190930	EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther	Foreign permanent items	0.0020	https://www.sec.gov/Archives/edgar/data/913760/000091376021000189/R104.htm	percent	
56978	KULICKE & SOFFA INDUSTRIES INC	0000056978-21-000153	20190930	IncomeTaxReconciliationForeignIncomeTaxRateDifferential	Effect of earnings of foreign subsidiaries subject to different tax rates	-4335000.0000	https://www.sec.gov/Archives/edgar/data/56978/000005697821000153/R78.htm	monetary	
884614	UGI CORP /PA/	0000884614-21-000065	20190930	EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate	Effect of tax rate change	-0.0050	https://www.sec.gov/Archives/edgar/data/884614/000088461421000065/R85.htm	percent	
1670541	ADIENT PLC	0001670541-21-000133	20200930	EffectiveIncomeTaxRateReconciliationTaxSettlementAndChangeInUncertainTaxPositionAmount	Audit settlements and change in uncertain tax positions	56000000.0000	https://www.sec.gov/Archives/edgar/data/1670541/000167054121000133/R97.htm	monetary	
915840	BEAZER HOMES USA INC	0000915840-21-000055	20200930	IncomeTaxReconciliationStateAndLocalIncomeTaxes	State income taxes, net of federal benefit	1300000.0000	https://www.sec.gov/Archives/edgar/data/915840/000091584021000055/R74.htm	monetary	
1314727	SONOS INC	0001314727-21-000039	20190930	EffectiveIncomeTaxRateReconciliationBaseErosionAndAntiAbuseTax	Base erosion and anti-abuse tax	781000.0000	https://www.sec.gov/Archives/edgar/data/1314727/000131472721000039/R69.htm	monetary	
1632790	ENERGIZER HOLDINGS, INC.	0001632790-21-000128	20210930	IncomeTaxExpenseBenefit	(Benefit)/provision for income taxes	3100000.0000	https://www.sec.gov/Archives/edgar/data/1632790/000163279021000128/R74.htm	monetary	
46765	HELMERICH & PAYNE, INC.	0000046765-21-000044	20210930	EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate	U.S. Federal income tax rate	0.2100	https://www.sec.gov/Archives/edgar/data/46765/000004676521000044/R69.htm	percent	
1350593	MUELLER WATER PRODUCTS, INC.	0001350593-21-000061	20190930	IncomeTaxReconciliationStateAndLocalIncomeTaxes	State income taxes, net of federal benefit	3200000.0000	https://www.sec.gov/Archives/edgar/data/1350593/000135059321000061/R58.htm	monetary	
823277	CHS INC	0000823277-21-000044	20200831	EffectiveIncomeTaxRateRateReconciliationPatronageEarnings	Patronage earnings	-0.1310	https://www.sec.gov/Archives/edgar/data/823277/000082327721000044/R73.htm	percent	
859737	HOLOGIC INC	0000859737-21-000023	20200930	EffectiveIncomeTaxRateReconciliationRepatriationOfForeignEarnings	U.S. tax on foreign earnings	0.0260	https://www.sec.gov/Archives/edgar/data/859737/000085973721000023/R83.htm	percent	
884614	UGI CORP /PA/	0000884614-21-000065	20190930	EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance	Valuation allowance adjustments	0.0000	https://www.sec.gov/Archives/edgar/data/884614/000088461421000065/R85.htm	percent	
1782754	AZEK CO INC.	0001564590-21-057997	20210930	IncomeTaxExpenseBenefit	Income tax expense (benefit)	28668000.0000	https://www.sec.gov/Archives/edgar/data/1782754/000156459021057997/R88.htm	monetary	
854775	DIGI INTERNATIONAL INC	0000854775-21-000018	20190930	IncomeTaxReconciliationForeignIncomeTaxRateDifferential	Foreign operations	225000.0000	https://www.sec.gov/Archives/edgar/data/854775/000085477521000018/R79.htm	monetary	
854775	DIGI INTERNATIONAL INC	0000854775-21-000018	20210930	IncomeTaxExpenseBenefit	Income tax (benefit) expense	-1367000.0000	https://www.sec.gov/Archives/edgar/data/854775/000085477521000018/R79.htm	monetary	
1118417	MODEL N, INC.	0001118417-21-000166	20200930	IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost	Stock-based compensation	-5163000.0000	https://www.sec.gov/Archives/edgar/data/1118417/000111841721000166/R74.htm	monetary	
857005	PTC INC.	0001564590-21-057806	20190930	EffectiveIncomeTaxReconciliationForeignDerivedIntangibleIncomeAmount	Foreign-Derived Intangible Income (FDII)	-6409000.0000	https://www.sec.gov/Archives/edgar/data/857005/000156459021057806/R62.htm	monetary	
2969	AIR PRODUCTS & CHEMICALS INC /DE/	0000002969-21-000055	20190930	EffectiveIncomeTaxRateReconciliationEquityInEarningsLossesOfUnconsolidatedSubsidiary	Income from equity affiliates	0.0200	https://www.sec.gov/Archives/edgar/data/2969/000000296921000055/R128.htm	percent	
63296	MATTHEWS INTERNATIONAL CORP	0000063296-21-000107	20200930	EffectiveIncomeTaxRateReconciliationTaxCredits	Tax credits	-0.0180	https://www.sec.gov/Archives/edgar/data/63296/000006329621000107/R86.htm	percent	
1126956	SPIRE INC	0001564590-21-057844	20190930	EffectiveIncomeTaxRateContinuingOperations	Effective income tax rate	0.2530	https://www.sec.gov/Archives/edgar/data/1126956/000156459021057844/R80.htm	percent	
1140859	AMERISOURCEBERGEN CORP	0001140859-21-000058	20190930	EffectiveIncomeTaxRateReconciliationTaxSettlements	Litigation settlements and accruals (see Note 14)	0.0010	https://www.sec.gov/Archives/edgar/data/1140859/000114085921000058/R59.htm	percent	
21510	COHERENT INC	0000021510-21-000060	20190930	IncomeTaxExpenseBenefit	Provision for (benefit from) income taxes	6223000.0000	https://www.sec.gov/Archives/edgar/data/21510/000002151021000060/R101.htm	monetary	
1378992	BERRY GLOBAL GROUP, INC.	0001140361-21-038583	20200930	IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost	Share-based compensation	-4000000.0000	https://www.sec.gov/Archives/edgar/data/1378992/000114036121038583/R53.htm	monetary	
1732845	WESTROCK CO	0001564590-21-057778	20200930	EffectiveIncomeTaxRateReconciliationAdjustmentAndResolutionOfFederalStateAndForeignTaxUncertainties	Adjustment and resolution of federal, state and foreign tax uncertainties	0.0270	https://www.sec.gov/Archives/edgar/data/1732845/000156459021057778/R78.htm	percent	
1177648	ENANTA PHARMACEUTICALS INC	0000950170-21-004895	20190930	EffectiveIncomeTaxRateReconciliationTaxCreditsResearch	Federal research and development tax credit	0.1280	https://www.sec.gov/Archives/edgar/data/1177648/000095017021004895/R66.htm	percent	
1024478	ROCKWELL AUTOMATION, INC	0001024478-21-000083	20190930	EffectiveIncomeTaxRateReconciliationOtherAdjustments	Other	-0.0020	https://www.sec.gov/Archives/edgar/data/1024478/000102447821000083/R102.htm	percent	
1350593	MUELLER WATER PRODUCTS, INC.	0001350593-21-000061	20190930	IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate	Tax at U.S. federal statutory income tax rate of 35%	17200000.0000	https://www.sec.gov/Archives/edgar/data/1350593/000135059321000061/R58.htm	monetary	
1493594	MACOM TECHNOLOGY SOLUTIONS HOLDINGS, INC.	0001493594-21-000079	20190930	EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate	Federal statutory rate	0.2100	https://www.sec.gov/Archives/edgar/data/1493594/000149359421000079/R95.htm	percent	
1002517	NUANCE COMMUNICATIONS, INC.	0001002517-21-000052	20200930	IncomeTaxReconciliationDispositionOfAssets	Intangible property transfers	-14800000.0000	https://www.sec.gov/Archives/edgar/data/1002517/000100251721000052/R106.htm	monetary	
1670541	ADIENT PLC	0001670541-21-000133	20200930	IncomeTaxReconciliationRepatriationOfForeignEarnings	Repatriation of foreign earnings	18000000.0000	https://www.sec.gov/Archives/edgar/data/1670541/000167054121000133/R97.htm	monetary	
915840	BEAZER HOMES USA INC	0000915840-21-000055	20200930	IncomeTaxReconciliationTaxCredits	Tax credits	939000.0000	https://www.sec.gov/Archives/edgar/data/915840/000091584021000055/R74.htm	monetary	
859737	HOLOGIC INC	0000859737-21-000023	20200930	EffectiveIncomeTaxRateContinuingOperations	Effective income tax rate	-0.1080	https://www.sec.gov/Archives/edgar/data/859737/000085973721000023/R83.htm	percent	
2969	AIR PRODUCTS & CHEMICALS INC /DE/	0000002969-21-000055	20190930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign tax differentials	0.0100	https://www.sec.gov/Archives/edgar/data/2969/000000296921000055/R128.htm	percent	
884614	UGI CORP /PA/	0000884614-21-000065	20190930	EffectiveIncomeTaxRateContinuingOperations	Effective tax rate	0.2310	https://www.sec.gov/Archives/edgar/data/884614/000088461421000065/R85.htm	percent	
1782754	AZEK CO INC.	0001564590-21-057997	20180930	EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate	Income tax benefit / federal statutory rate	0.2450	https://www.sec.gov/Archives/edgar/data/1782754/000156459021057997/R88.htm	percent	
1314727	SONOS INC	0001314727-21-000039	20190930	EffectiveIncomeTaxRateReconciliationUnrecognizedFederalTaxBenefits	Unrecognized federal tax benefits	-2806000.0000	https://www.sec.gov/Archives/edgar/data/1314727/000131472721000039/R69.htm	monetary	
857005	PTC INC.	0001564590-21-057806	20200930	IncomeTaxReconciliationOtherAdjustments	Other, net	-354000.0000	https://www.sec.gov/Archives/edgar/data/857005/000156459021057806/R62.htm	monetary	
913760	STONEX GROUP INC.	0000913760-21-000189	20190930	EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate	Income tax rate change	0.0000	https://www.sec.gov/Archives/edgar/data/913760/000091376021000189/R104.htm	percent	
785956	J&J SNACK FOODS CORP	0001437749-21-027317	20210930	EffectiveIncomeTaxRateReconciliationSharebasedCompensationAmount	Share based compensation	-124000.0000	https://www.sec.gov/Archives/edgar/data/785956/000143774921027317/R59.htm	monetary	
21510	COHERENT INC	0000021510-21-000060	20200930	IncomeTaxExpenseBenefit	Provision for (benefit from) income taxes	-28584000.0000	https://www.sec.gov/Archives/edgar/data/21510/000002151021000060/R101.htm	monetary	
1308547	DOLBY LABORATORIES, INC.	0001628280-21-023630	20210930	EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitPercent	Stock-based compensation expense rate	-0.0560	https://www.sec.gov/Archives/edgar/data/1308547/000162828021023630/R89.htm	percent	
1350593	MUELLER WATER PRODUCTS, INC.	0001350593-21-000061	20190930	IncomeTaxReconciliationNondeductibleExpenseOther	Other nondeductible expenses	1300000.0000	https://www.sec.gov/Archives/edgar/data/1350593/000135059321000061/R58.htm	monetary	
1632790	ENERGIZER HOLDINGS, INC.	0001632790-21-000128	20190930	IncomeTaxExpenseBenefit	(Benefit)/provision for income taxes	8400000.0000	https://www.sec.gov/Archives/edgar/data/1632790/000163279021000128/R74.htm	monetary	
1670541	ADIENT PLC	0001670541-21-000133	20200930	IncomeTaxReconciliationNondeductibleExpenseImpairmentLosses	Goodwill impairment	9000000.0000	https://www.sec.gov/Archives/edgar/data/1670541/000167054121000133/R97.htm	monetary	
1604643	EVOQUA WATER TECHNOLOGIES CORP.	0001604643-21-000094	20210930	EffectiveIncomeTaxRateReconciliationTaxBenefitOfOtherComprehensiveIncomeAmount	Tax benefits of other comprehensive income	0.0000	https://www.sec.gov/Archives/edgar/data/1604643/000160464321000094/R114.htm	monetary	
1424404	WOLVERINE TECHNOLOGIES CORP.	0001062993-21-011036	20210531	IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate	Income tax recovery at statutory rate	-37096.0000	https://www.sec.gov/Archives/edgar/data/1424404/000106299321011036/R27.htm	monetary	
879407	ARROWHEAD PHARMACEUTICALS, INC.	0001564590-21-057888	20210930	EffectiveIncomeTaxRateReconciliationMarkToMarketAdjustments	Mark-to-market adjustments	0.0000	https://www.sec.gov/Archives/edgar/data/879407/000156459021057888/R51.htm	percent	
1177648	ENANTA PHARMACEUTICALS INC	0000950170-21-004895	20190930	EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes	State taxes, net of federal benefit	0.0180	https://www.sec.gov/Archives/edgar/data/1177648/000095017021004895/R66.htm	percent	
913760	STONEX GROUP INC.	0000913760-21-000189	20190930	EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance	Change in valuation allowance	0.0090	https://www.sec.gov/Archives/edgar/data/913760/000091376021000189/R104.htm	percent	
1493594	MACOM TECHNOLOGY SOLUTIONS HOLDINGS, INC.	0001493594-21-000079	20200930	EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes	State taxes net of federal benefit	0.0090	https://www.sec.gov/Archives/edgar/data/1493594/000149359421000079/R95.htm	percent	
63296	MATTHEWS INTERNATIONAL CORP	0000063296-21-000107	20210930	EffectiveIncomeTaxRateContinuingOperations	Effective tax rate	0.6900	https://www.sec.gov/Archives/edgar/data/63296/000006329621000107/R86.htm	percent	
857005	PTC INC.	0001564590-21-057806	20200930	IncomeTaxExpenseBenefit	Total provision (benefit) for income taxes	1300000.0000	https://www.sec.gov/Archives/edgar/data/857005/000156459021057806/R62.htm	monetary	
720005	RAYMOND JAMES FINANCIAL INC	0000720005-21-000106	20190930	EffectiveIncomeTaxRateReconciliationTaxCredits	Federal tax credits	0.0090	https://www.sec.gov/Archives/edgar/data/720005/000072000521000106/R118.htm	percent	
1632790	ENERGIZER HOLDINGS, INC.	0001632790-21-000128	20200930	EffectiveIncomeTaxRateReconciliationDebtRefinancing	Debt refinancing	0.0000	https://www.sec.gov/Archives/edgar/data/1632790/000163279021000128/R74.htm	monetary	
1314727	SONOS INC	0001314727-21-000039	20210930	IncomeTaxReconciliationForeignIncomeTaxRateDifferential	Foreign income tax rate differential	1430000.0000	https://www.sec.gov/Archives/edgar/data/1314727/000131472721000039/R69.htm	monetary	
913760	STONEX GROUP INC.	0000913760-21-000189	20210930	EffectiveIncomeTaxRateReconciliationTaxHolidays	Income tax rate holiday	-0.0050	https://www.sec.gov/Archives/edgar/data/913760/000091376021000189/R104.htm	percent	
1718227	CONSTRUCTION PARTNERS, INC.	0001718227-21-000107	20210930	IncomeTaxExpenseBenefit	Provision for income taxes	8349000.0000	https://www.sec.gov/Archives/edgar/data/1718227/000171822721000107/R90.htm	monetary	
1632790	ENERGIZER HOLDINGS, INC.	0001632790-21-000128	20190930	EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate	Computed tax at federal statutory rate, percent	0.2100	https://www.sec.gov/Archives/edgar/data/1632790/000163279021000128/R74.htm	percent	
857005	PTC INC.	0001564590-21-057806	20210930	IncomeTaxReconciliationTaxCreditsForeign	Foreign tax credit	35368000.0000	https://www.sec.gov/Archives/edgar/data/857005/000156459021057806/R62.htm	monetary	
1140859	AMERISOURCEBERGEN CORP	0001140859-21-000058	20190930	EffectiveIncomeTaxRateReconciliationCARESActPercent	CARES Act	0.0000	https://www.sec.gov/Archives/edgar/data/1140859/000114085921000058/R59.htm	percent	
857005	PTC INC.	0001564590-21-057806	20210930	IncomeTaxReconciliationForeignIncomeTaxRateDifferential	Foreign rate differences	-34584000.0000	https://www.sec.gov/Archives/edgar/data/857005/000156459021057806/R62.htm	monetary	
10795	BECTON DICKINSON & CO	0000010795-21-000091	20200930	EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance	Effective Income Tax Rate Reconciliation, Change in Deferred Tax Assets Valuation Allowance, Percent	0.0000	https://www.sec.gov/Archives/edgar/data/10795/000001079521000091/R94.htm	percent	
814547	FAIR ISAAC CORP	0000814547-21-000019	20210930	IncomeTaxReconciliationTaxCreditsResearch	Effective Income Tax Rate Reconciliation, Tax Credit, Research, Amount	6795000.0000	https://www.sec.gov/Archives/edgar/data/814547/000081454721000019/R83.htm	monetary	
913760	STONEX GROUP INC.	0000913760-21-000189	20210930	EffectiveIncomeTaxRateReconciliationTaxExemptIncome	U.S. bargain purchase gain	0.0050	https://www.sec.gov/Archives/edgar/data/913760/000091376021000189/R104.htm	percent	
915840	BEAZER HOMES USA INC	0000915840-21-000055	20210930	IncomeTaxExpenseBenefit	Total expense (benefit)	21546000.0000	https://www.sec.gov/Archives/edgar/data/915840/000091584021000055/R74.htm	monetary	
1140859	AMERISOURCEBERGEN CORP	0001140859-21-000058	20190930	EffectiveIncomeTaxRateReconciliationDeductionWorthlessStockPercent	PharMEDium worthless stock deduction	0.0000	https://www.sec.gov/Archives/edgar/data/1140859/000114085921000058/R59.htm	percent	
1604643	EVOQUA WATER TECHNOLOGIES CORP.	0001604643-21-000094	20190930	IncomeTaxExpenseBenefit	Income taxes	9587000.0000	https://www.sec.gov/Archives/edgar/data/1604643/000160464321000094/R114.htm	monetary	
884614	UGI CORP /PA/	0000884614-21-000065	20210930	EffectiveIncomeTaxRateReconciliationMinorityInterestIncomeExpense	Noncontrolling interests not subject to tax	0.0000	https://www.sec.gov/Archives/edgar/data/884614/000088461421000065/R85.htm	percent	
1353970	CHINA XD PLASTICS CO LTD	0001493152-21-028658	20201231	EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate	Change in valuation allowance	0.3610	https://www.sec.gov/Archives/edgar/data/1353970/000149315221028658/R96.htm	percent	
10795	BECTON DICKINSON & CO	0000010795-21-000091	20200930	EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate	Federal statutory tax rate	0.2100	https://www.sec.gov/Archives/edgar/data/10795/000001079521000091/R94.htm	percent	
1744489	WALT DISNEY CO	0001744489-21-000220	20200930	EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate	Federal income tax rate	0.2100	https://www.sec.gov/Archives/edgar/data/1744489/000174448921000220/R92.htm	percent	
